0.2 3
0.5 5
0.1 10
0.05 5
0.5 20
0.05 5
2000
0009600204 1 2017 3 22 17 1 1 1 0 5
0009600206 1 2017 3 22 17 1 1 1 1 3
0009600207 0 2017 3 22 17 2 8 7 8 37
0009600208 1 2017 3 22 17 2 1 0 1 2
0009600209 0 2017 3 22 17 1 14 11 1 51
0009600210 1 2017 3 22 17 2 1 0 0 4
0009600212 1 2017 3 22 18 2 1 1 1 1
0009600213 0 2017 3 22 18 1 7 10 1 20
0009600214 1 2017 3 22 18 2 3 1 1 3
0009600215 1 2017 3 22 18 1 1 1 1 10
0009600216 1 2017 3 22 18 1 1 2 2 12
0009600217 1 2017 3 22 19 0 1 0 0 1
0009600218 1 2017 3 22 19 0 1 1 2 4
0009600220 0 2017 3 22 19 0 14 45 5 71
0009600222 0 2017 3 22 19 0 8 17 2 48
0009600223 0 2017 3 22 19 0 9 23 4 72
0009600225 1 2017 3 22 20 0 1 0 0 0
0009600226 0 2017 3 22 20 1 10 64 11 91
0009600227 0 2017 3 22 20 1 7 16 3 19
0009600228 1 2017 3 22 20 0 3 0 0 8
0009600229 0 2017 3 22 20 1 18 19 6 55
0009600230 1 2017 3 22 20 0 1 0 2 1
0009600231 0 2017 3 22 21 0 3 6 5 15
0009600232 1 2017 3 22 21 0 2 1 1 4
0009600233 1 2017 3 22 21 0 1 1 0 3
0009600235 0 2017 3 22 21 0 3 10 6 24
0009600236 1 2017 3 22 21 0 2 1 1 3
0009600237 0 2017 3 22 22 1 5 1 1 6
0009600238 0 2017 3 22 22 0 5 3 4 19
0009600239 0 2017 3 22 22 1 12 24 1 50
0009600240 1 2017 3 22 22 0 1 1 1 2
0009600241 0 2017 3 22 23 1 6 11 2 16
0009600242 0 2017 3 22 23 0 3 7 3 6
0009600244 0 2017 3 22 23 0 10 36 4 120
0009600245 1 2017 3 22 23 0 2 1 1 2
0009600247 0 2017 3 22 23 0 5 3 5 21
0009600250 1 2017 3 22 23 0 1 2 2 2
0009600251 1 2017 3 22 23 0 2 4 6 2
0009600252 1 2017 3 22 23 0 2 1 2 1
0009600253 0 2017 3 22 23 0 4 3 8 39
0009600255 1 2017 3 23 0 0 1 0 0 5
0009600256 0 2017 3 23 0 0 2 2 3 12
0009600257 1 2017 3 23 0 1 2 1 3 2
0009600258 0 2017 3 23 0 0 10 12 4 28
0009600259 1 2017 3 23 0 0 2 2 1 7
0009600260 1 2017 3 23 0 1 4 0 1 0
0009600261 0 2017 3 22 23 0 7 12 5 11
0009600262 1 2017 3 23 1 0 1 1 0 1
0009600263 1 2017 3 23 1 0 1 0 2 1
0009600264 0 2017 3 23 1 1 13 14 1 22
0009600265 0 2017 3 23 1 0 10 19 3 56
0009600266 1 2017 3 23 2 1 4 2 0 4
0009600267 0 2017 3 23 2 0 4 17 11 43
0009600268 0 2017 3 23 2 0 5 9 3 18
0009600269 1 2017 3 23 2 0 1 0 0 2
0009600270 0 2017 3 23 2 0 7 4 2 13
0009600277 0 2017 3 23 4 1 3 2 3 20
0009600278 0 2017 3 23 4 1 9 4 6 26
0009600280 1 2017 3 23 5 2 1 2 1 4
0009600281 1 2017 3 23 5 1 2 2 4 5
0009600284 0 2017 3 23 6 1 5 27 3 63
0009600285 1 2017 3 23 6 1 2 3 2 8
0009600286 0 2017 3 23 6 0 5 10 3 32
0009600287 1 2017 3 23 7 0 1 0 0 3
0009600289 1 2017 3 23 8 2 1 1 0 13
0009600290 0 2017 3 23 8 1 4 9 2 58
0009600291 1 2017 3 23 8 2 2 1 2 3
0009600292 1 2017 3 23 9 2 2 2 0 1
0009600293 1 2017 3 23 9 2 1 2 0 9
0009600294 0 2017 3 23 10 1 10 12 1 23
0009600295 0 2017 3 23 10 1 12 23 1 51
0009600296 0 2017 3 23 10 1 3 6 2 10
0009600297 1 2017 3 23 10 2 1 0 0 0
0009600299 1 2017 3 23 11 2 1 0 1 2
0009600300 1 2017 3 23 11 2 2 1 1 6
0009600301 1 2017 3 23 11 1 3 5 1 9
0009600302 1 2017 3 23 11 1 3 2 2 5
0009600304 0 2017 3 23 11 1 25 27 7 85
0009600305 0 2017 3 23 11 1 7 8 2 11
0009600306 0 2017 3 23 12 1 22 63 9 124
0009600307 0 2017 3 23 12 1 1 5 1 14
0009600308 0 2017 3 23 12 1 12 20 3 34
0009600310 0 2017 3 23 12 1 2 4 4 28
0009600311 1 2017 3 23 12 1 1 1 2 3
0009600312 1 2017 3 23 12 1 1 1 2 4
0009600313 1 2017 3 23 12 1 1 1 2 3
0009600314 1 2017 3 23 12 2 1 0 1 0
0009600315 0 2017 3 23 13 1 8 14 2 31
0009600316 1 2017 3 23 13 1 2 2 2 4
0009600317 0 2017 3 23 13 1 5 10 2 26
0009600318 1 2017 3 23 13 1 2 2 3 9
0009600319 0 2017 3 23 14 2 6 17 2 24
0009600324 1 2017 3 23 15 2 2 1 2 1
0009600326 1 2017 3 23 16 2 1 0 1 6
0009600327 1 2017 3 23 16 2 1 2 0 2
0009600328 0 2017 3 23 16 1 55 113 11 338
0009600329 0 2017 3 23 17 1 15 15 2 35
0009600330 1 2017 3 23 17 2 1 0 0 6
0009600332 1 2017 3 23 17 2 1 1 2 2
0009600333 1 2017 3 23 17 2 1 0 0 4
0009600334 0 2017 3 23 17 1 7 9 4 19
0009600335 0 2017 3 23 17 1 1 1 4 12
0009600336 1 2017 3 23 18 2 1 2 2 4
0009600338 0 2017 3 23 18 0 22 66 5 104
0009600339 0 2017 3 23 18 2 6 8 2 16
0009600340 0 2017 3 23 18 1 5 17 6 27
0009600341 0 2017 3 23 18 1 29 34 4 57
0009600342 0 2017 3 23 18 1 3 6 3 16
0009600344 0 2017 3 23 19 1 8 12 3 80
0009600345 0 2017 3 23 19 2 3 18 8 94
0009600346 0 2017 3 23 19 1 8 13 5 27
0009600347 0 2017 3 23 19 2 4 7 4 11
0009600348 0 2017 3 23 19 0 5 12 2 15
0009600349 1 2017 3 23 19 0 1 1 1 3
0009600350 1 2017 3 23 19 0 1 1 3 3
0009600351 0 2017 3 23 19 0 8 28 3 31
0009600352 1 2017 3 23 19 0 1 1 1 0
0009600353 1 2017 3 23 19 0 1 0 0 5
0009600354 1 2017 3 23 19 0 1 0 0 1
0009600355 0 2017 3 23 19 1 12 10 2 28
0009600356 0 2017 3 23 19 1 3 1 3 22
0009600357 1 2017 3 23 19 0 1 0 0 1
0009600359 0 2017 3 23 20 1 4 13 6 43
0009600361 0 2017 3 23 20 2 3 1 1 24
0009600362 0 2017 3 23 20 0 1 2 5 7
0009600363 0 2017 3 23 21 1 6 4 4 16
0009600364 1 2017 3 23 21 0 1 0 1 0
0009600365 0 2017 3 23 21 1 9 33 5 48
0009600366 0 2017 3 23 21 1 3 12 3 47
0009600367 0 2017 3 23 21 0 7 20 4 43
0009600368 0 2017 3 23 21 1 4 17 2 24
0009600369 1 2017 3 23 22 0 1 1 2 7
0009600370 1 2017 3 23 22 0 2 2 3 3
0009600371 1 2017 3 23 22 0 1 0 0 0
0009600372 1 2017 3 23 22 0 1 1 1 2
0009600373 1 2017 3 23 22 1 1 0 0 0
0009600374 1 2017 3 23 22 1 4 3 2 2
0009600375 1 2017 3 23 22 0 10 4 2 4
0009600376 0 2017 3 23 22 0 1 2 3 2
0009600377 1 2017 3 23 23 0 2 3 1 11
0009600378 1 2017 3 23 23 0 1 0 1 5
0009600379 1 2017 3 23 23 0 1 1 4 6
0009600381 1 2017 3 23 23 1 2 1 1 6
0009600382 1 2017 3 23 23 0 2 1 2 3
0009600383 0 2017 3 23 23 1 9 43 8 109
0009600384 1 2017 3 23 23 0 1 2 1 0
0009600385 0 2017 3 24 0 1 4 5 1 5
0009600386 1 2017 3 24 0 0 1 0 0 0
0009600387 1 2017 3 24 0 0 2 1 2 1
0009600388 0 2017 3 24 1 0 4 9 4 19
0009600389 0 2017 3 24 1 1 11 35 9 61
0009600392 0 2017 3 24 1 0 13 10 5 28
0009600393 0 2017 3 24 1 0 4 6 3 31
0009600394 0 2017 3 24 1 1 4 11 5 17
0009600395 0 2017 3 24 1 1 14 14 3 49
0009600396 0 2017 3 24 2 0 135 207 22 603
0009600398 0 2017 3 24 3 0 10 25 7 52
0009600399 0 2017 3 24 3 2 6 9 3 24
0009600400 0 2017 3 24 3 0 5 24 3 127
0009600401 0 2017 3 24 4 2 9 18 1 24
0009600402 1 2017 3 24 5 2 1 0 0 2
0009600403 0 2017 3 24 6 1 15 25 5 35
0009600404 1 2017 3 24 7 1 3 1 2 3
0009600405 1 2017 3 24 8 1 2 1 2 3
0009600406 1 2017 3 24 8 1 2 1 2 1
0009600407 1 2017 3 24 9 1 1 1 1 2
0009600408 0 2017 3 24 9 2 13 18 8 47
0009600409 1 2017 3 24 9 2 1 1 1 0
0009600410 1 2017 3 24 9 2 2 2 2 4
0009600411 0 2017 3 24 9 1 8 6 2 41
0009600412 0 2017 3 24 9 1 9 12 3 28
0009600413 0 2017 3 24 9 1 12 6 1 13
0009600414 1 2017 3 24 10 1 2 2 2 2
0009600415 0 2017 3 24 10 1 11 19 3 38
0009600416 1 2017 3 24 10 2 2 1 2 2
0009600417 1 2017 3 24 10 1 1 1 2 5
0009600418 1 2017 3 24 10 2 2 1 1 0
0009600419 1 2017 3 24 10 2 2 1 2 0
0009600420 1 2017 3 24 10 2 1 0 0 4
0009600421 0 2017 3 24 11 1 6 15 7 23
0009600422 1 2017 3 24 10 1 4 3 1 11
0009600423 0 2017 3 24 11 1 8 5 1 6
0009600424 1 2017 3 24 12 2 1 0 1 2
0009600425 1 2017 3 24 12 2 1 0 0 1
0009600426 1 2017 3 24 12 2 2 0 0 3
0009600427 0 2017 3 24 12 1 25 109 10 225
0009600429 0 2017 3 24 12 1 4 3 1 10
0009600430 1 2017 3 24 13 1 2 3 2 4
0009600432 1 2017 3 24 13 2 1 2 1 5
0009600433 0 2017 3 24 13 1 72 92 25 372
0009600434 1 2017 3 24 13 2 1 1 1 2
0009600435 1 2017 3 24 13 2 2 2 3 2
0009600436 1 2017 3 24 13 2 2 0 1 6
0009600437 1 2017 3 24 14 2 2 3 3 4
0009600438 0 2017 3 24 14 2 2 16 0 47
0009600439 0 2017 3 24 14 1 3 2 6 26
0009600442 1 2017 3 24 15 2 1 0 1 3
0009600443 1 2017 3 24 15 2 1 0 0 4
0009600444 1 2017 3 24 15 2 6 3 0 3
0009600445 0 2017 3 24 15 2 2 1 3 1
0009600446 1 2017 3 24 15 2 1 2 2 0
0009600447 1 2017 3 24 15 2 1 1 1 0
0009600448 0 2017 3 24 16 1 4 9 8 57
0009600449 1 2017 3 24 16 2 3 4 2 3
0009600450 1 2017 3 24 16 2 2 2 2 4
0009600451 0 2017 3 24 16 1 15 18 3 34
0009600452 1 2017 3 24 16 2 3 1 2 8
0009600453 1 2017 3 24 16 2 2 1 3 3
0009600455 0 2017 3 24 17 1 4 3 3 9
0009600456 0 2017 3 24 17 2 1 1 1 11
0009600457 0 2017 3 24 17 1 13 23 4 54
0009600460 1 2017 3 24 18 2 1 0 0 1
0009600461 1 2017 3 24 18 2 1 0 1 0
0009600462 0 2017 3 24 18 2 8 16 7 47
0009600464 0 2017 3 24 16 2 74 233 14 702
0009600466 1 2017 3 24 18 2 1 2 1 3
0009600467 1 2017 3 24 18 2 1 2 2 2
0009600468 0 2017 3 24 19 1 11 21 5 40
0009600469 1 2017 3 24 19 1 1 2 3 8
0009600470 0 2017 3 24 19 1 4 2 4 19
0009600471 0 2017 3 24 19 1 4 3 7 33
0009600472 0 2017 3 24 19 1 2 2 5 17
0009600473 0 2017 3 24 19 1 5 7 3 27
0009600474 1 2017 3 24 19 1 2 2 0 3
0009600475 0 2017 3 24 19 0 6 8 6 22
0009600476 1 2017 3 24 19 0 2 2 4 4
0009600477 1 2017 3 24 18 2 2 1 2 3
0009600478 0 2017 3 24 19 1 61 70 9 238
0009600479 0 2017 3 24 20 1 4 2 7 18
0009600480 1 2017 3 24 20 0 1 0 0 0
0009600481 1 2017 3 24 20 0 1 0 0 0
0009600482 1 2017 3 24 20 0 1 1 3 3
0009600485 1 2017 3 24 22 0 1 1 1 2
0009600486 1 2017 3 24 22 0 2 2 3 6
0009600487 1 2017 3 24 22 1 2 1 2 7
0009600488 0 2017 3 24 22 1 8 34 5 77
0009600491 1 2017 3 24 22 1 1 3 6 14
0009600492 1 2017 3 24 22 0 1 1 1 3
0009600493 1 2017 3 24 22 0 1 1 2 3
0009600494 1 2017 3 24 22 0 1 0 0 2
0009600495 1 2017 3 24 23 0 1 3 1 5
0009600496 0 2017 3 24 23 1 15 17 13 66
0009600497 0 2017 3 24 23 0 117 87 16 280
0009600498 1 2017 3 24 22 0 1 1 0 0
0009600499 0 2017 3 25 0 0 10 7 3 30
0009600500 0 2017 3 25 0 1 9 9 1 20
0009600501 0 2017 3 25 0 0 10 7 3 22
0009600502 0 2017 3 25 0 0 3 2 2 15
0009600504 1 2017 3 25 0 0 5 2 1 6
0009600505 0 2017 3 25 0 1 6 5 4 19
0009600506 1 2017 3 25 1 0 1 0 1 0
0009600507 1 2017 3 25 1 0 11 2 2 0
0009600508 1 2017 3 25 2 0 1 2 1 1
0009600509 0 2017 3 25 2 0 9 26 13 69
0009600510 0 2017 3 25 3 1 27 22 2 68
0009600511 0 2017 3 25 3 1 9 34 2 50
0009600512 0 2017 3 25 3 1 5 5 4 16
0009600513 0 2017 3 25 3 2 1 1 2 4
0009600514 1 2017 3 25 3 2 1 0 0 1
0009600516 0 2017 3 25 3 1 2 1 1 5
0009600517 0 2017 3 25 4 1 2 9 0 10
0009600518 0 2017 3 25 5 1 16 16 6 44
0009600519 1 2017 3 25 5 1 1 1 2 13
0009600520 0 2017 3 25 6 1 11 49 5 63
0009600521 1 2017 3 25 6 1 2 3 7 8
0009600522 0 2017 3 25 7 1 10 14 3 35
0009600528 0 2017 3 25 7 1 2 2 4 6
0009600530 1 2017 3 25 8 1 1 1 1 2
0009600531 0 2017 3 25 9 1 6 4 3 23
0009600532 0 2017 3 25 9 1 11 31 5 55
0009600533 0 2017 3 25 10 0 2 0 1 6
0009600534 1 2017 3 25 10 2 1 0 1 0
0009600538 0 2017 3 25 10 2 12 10 0 17
0009600539 1 2017 3 25 10 0 2 1 2 5
0009600540 0 2017 3 25 10 1 2 1 1 9
0009600541 1 2017 3 25 10 2 1 0 0 3
0009600542 1 2017 3 25 10 1 5 1 0 2
0009600543 1 2017 3 25 10 2 1 0 0 5
0009600544 1 2017 3 25 10 2 1 0 1 0
0009600545 1 2017 3 25 10 2 6 5 1 1
0009600548 0 2017 3 25 11 0 3 12 5 43
0009600550 0 2017 3 25 11 1 6 5 6 32
0009600551 0 2017 3 25 12 1 27 45 9 97
0009600552 0 2017 3 25 12 1 6 12 2 36
0009600553 0 2017 3 25 12 1 15 20 3 88
0009600554 1 2017 3 25 12 2 1 0 1 0
0009600555 1 2017 3 25 12 1 1 1 2 6
0009600557 0 2017 3 25 12 1 26 9 5 12
0009600558 1 2017 3 25 12 1 2 1 2 4
0009600559 0 2017 3 25 12 1 11 57 11 73
0009600560 0 2017 3 25 12 2 7 11 8 36
0009600561 1 2017 3 25 12 2 1 0 1 0
0009600562 1 2017 3 25 12 1 1 3 4 9
0009600563 1 2017 3 25 13 1 1 5 3 5
0009600564 1 2017 3 25 13 1 1 1 1 3
0009600565 0 2017 3 25 14 1 5 18 4 30
0009600566 0 2017 3 25 14 1 1 2 2 9
0009600567 0 2017 3 25 14 1 6 14 4 35
0009600568 0 2017 3 25 14 1 3 4 1 17
0009600569 1 2017 3 25 14 2 2 2 2 3
0009600570 1 2017 3 25 14 1 2 1 2 3
0009600571 1 2017 3 25 14 1 2 3 2 2
0009600572 1 2017 3 25 14 2 1 1 1 0
0009600573 1 2017 3 25 14 2 2 1 0 0
0009600574 1 2017 3 25 14 2 2 0 1 0
0009600575 0 2017 3 25 15 1 5 8 2 18
0009600576 1 2017 3 25 15 2 1 0 1 0
0009600577 1 2017 3 25 15 2 1 0 1 0
0009600578 0 2017 3 25 15 2 10 11 4 48
0009600579 1 2017 3 25 15 2 1 0 0 1
0009600580 0 2017 3 25 15 1 11 90 10 84
0009600581 0 2017 3 25 15 1 9 26 4 24
0009600582 1 2017 3 25 15 2 1 1 0 0
0009600583 1 2017 3 25 15 2 1 0 0 1
0009600584 0 2017 3 25 16 1 7 5 4 13
0009600585 1 2017 3 25 16 1 1 2 5 14
0009600586 0 2017 3 25 16 1 1 3 4 15
0009600587 0 2017 3 25 16 1 20 85 16 151
0009600588 1 2017 3 25 16 2 1 0 0 0
0009600589 0 2017 3 25 17 1 4 2 5 13
0009600590 0 2017 3 25 17 1 5 4 2 21
0009600591 0 2017 3 25 17 1 37 86 22 296
0009600592 0 2017 3 25 17 1 4 3 4 22
0009600593 1 2017 3 25 17 2 2 1 2 0
0009600594 1 2017 3 25 17 2 1 0 1 0
0009600595 1 2017 3 25 18 0 4 8 1 29
0009600596 0 2017 3 25 18 2 5 10 3 39
0009600598 0 2017 3 25 18 0 30 59 27 194
0009600599 0 2017 3 25 18 1 59 66 17 189
0009600600 0 2017 3 25 19 1 5 18 1 41
0009600601 1 2017 3 25 19 2 1 0 1 0
0009600602 1 2017 3 25 19 2 2 1 0 0
0009600604 1 2017 3 25 19 2 1 0 2 0
0009600605 0 2017 3 25 19 1 7 3 1 7
0009600606 1 2017 3 25 19 2 1 0 0 3
0009600607 1 2017 3 25 20 2 2 0 0 2
0009600608 1 2017 3 25 20 2 1 1 1 2
0009600609 1 2017 3 25 20 2 1 1 1 3
0009600610 1 2017 3 25 20 2 1 1 1 0
0009600611 0 2017 3 25 20 1 10 21 1 44
0009600612 1 2017 3 25 21 0 2 1 1 5
0009600613 0 2017 3 25 21 2 5 8 3 18
0009600615 1 2017 3 25 21 2 2 1 1 4
0009600616 1 2017 3 25 21 2 1 0 1 4
0009600617 1 2017 3 25 22 0 1 1 2 3
0009600618 0 2017 3 25 22 2 5 10 3 21
0009600619 0 2017 3 25 22 2 13 17 3 37
0009600620 0 2017 3 25 22 1 8 4 2 8
0009600622 0 2017 3 25 23 2 9 21 5 40
0009600623 1 2017 3 25 22 2 1 1 2 6
0009600624 0 2017 3 25 23 0 6 2 3 16
0009600626 1 2017 3 25 23 2 5 1 5 4
0009600627 0 2017 3 25 23 1 12 18 4 34
0009600628 0 2017 3 25 23 1 3 7 2 11
0009600629 0 2017 3 25 23 1 5 9 2 24
0009600630 1 2017 3 25 23 2 2 0 1 0
0009600632 1 2017 3 26 0 2 1 0 0 0
0009600633 1 2017 3 26 0 2 6 4 4 3
0009600634 0 2017 3 26 0 1 5 4 6 38
0009600635 0 2017 3 26 0 2 5 16 3 22
0009600636 1 2017 3 26 0 1 3 2 1 4
0009600638 1 2017 3 26 1 1 4 1 1 4
0009600639 1 2017 3 26 1 2 1 0 1 2
0009600640 1 2017 3 26 1 2 1 3 1 2
0009600641 1 2017 3 26 1 2 1 0 1 0
0009600643 0 2017 3 26 2 2 3 2 1 17
